latitude,longitude,brightness,confidence,acq_date,acq_time,frp,detections,persistent,avg_brightness,avg_confidence,total_frp,nearest_site,site_type,distance_km,source_class,risk_score,risk_level
18.40407,74.0869,376.65,99,2026-04-26,2072,116.59,3,True,383.95666666666665,97.66666666666667,280.42,Pune Industrial Site 0344,Refinery,0.045974139483366754,Persistent Industrial Source,90,High
23.59556,86.14667,326.72,76,2026-02-13,2031,11.98,1,False,326.72,76.0,11.98,Bokaro Industrial Site 0517,Paper Mill,5.2713571812725375,Other Thermal Anomaly,0,Low
19.90504,75.39555,327.05,49,2026-07-18,779,2.34,1,False,327.05,49.0,2.34,Aurangabad Industrial Site 1100,Industrial Estate,2.9731090130497706,Other Thermal Anomaly,0,Low
22.35387,75.71919,384.75,99,2026-08-12,619,105.98,1,False,384.75,99.0,105.98,Indore Industrial Site 0014,Refinery,0.08610164695283913,High Intensity Fire,70,Medium
18.91482,72.71114,387.47,96,2026-08-07,1648,36.06,4,True,396.17,95.25,226.06,Thane Industrial Site 0093,Cement Plant,0.05019376177656126,Persistent Industrial Source,90,High
22.46801,76.03752,311.88,40,2026-08-21,673,8.02,1,False,311.88,40.0,8.02,Indore Industrial Site 0494,Refinery,10.12572976583829,Other Thermal Anomaly,0,Low
26.77928,75.66603,360.8,97,2026-01-30,256,64.27,1,False,360.8,97.0,64.27,Jaipur Industrial Site 0057,Paper Mill,4.9678008780388305,High Intensity Fire,40,Low
25.05324,76.06402,408.39,96,2026-01-26,1153,114.26,1,False,408.39,96.0,114.26,Kota Industrial Site 0185,Chemical Plant,0.006327971865531295,High Intensity Fire,70,Medium
20.97006,79.3098,376.58,92,2026-02-08,188,87.19,2,False,392.395,92.0,127.25999999999999,Nagpur Industrial Site 0255,Chemical Plant,0.044297879615230254,High Intensity Fire,70,Medium
17.4029,78.2812,347.88,64,2026-01-08,2369,1.99,1,False,347.88,64.0,1.99,Hyderabad Industrial Site 0054,Refinery,2.9067662664208602,Other Thermal Anomaly,0,Low
20.45385,85.6002,387.19,99,2026-05-29,620,30.44,1,False,387.19,99.0,30.44,Bhubaneswar Industrial Site 0357,Paper Mill,0.029376241371348085,High Intensity Fire,70,Medium
24.79769,86.07406,323.24,82,2026-06-05,2130,12.79,2,False,329.475,82.0,17.24,Begusarai Industrial Site 0227,Paper Mill,42.47424886420873,Other Thermal Anomaly,15,Low
13.07391,77.75101,360.7,99,2026-05-25,1414,32.86,1,False,360.7,99.0,32.86,Bengaluru Industrial Site 1157,Paper Mill,10.968299108514374,High Intensity Fire,40,Low
27.0002,80.94378,405.09,98,2026-07-01,959,46.17,5,True,399.762,94.6,319.91,Lucknow Industrial Site 0346,Textile Industry,0.07467782717653534,Persistent Industrial Source,100,High
29.13887,77.01399,372.21,96,2026-07-17,370,105.0,3,True,380.9533333333333,95.66666666666667,284.34000000000003,Panipat Industrial Site 0143,Cement Plant,0.03810135729215953,Persistent Industrial Source,90,High
22.9475,86.46967,313.74,36,2026-05-03,759,2.86,1,False,313.74,36.0,2.86,Jamshedpur Industrial Site 0164,Refinery,9.385565879996738,Other Thermal Anomaly,0,Low
21.22761,81.56994,365.2,87,2026-07-13,417,23.45,1,False,365.2,87.0,23.45,Raipur Industrial Site 0463,Cement Plant,5.861676126884747,High Intensity Fire,30,Low
28.82817,77.55182,378.05,98,2026-04-30,1003,60.8,1,False,378.05,98.0,60.8,Noida Industrial Site 0232,Steel Plant,0.04103554256204717,High Intensity Fire,70,Medium
22.69509,75.94917,381.72,91,2026-01-08,2174,78.8,1,False,381.72,91.0,78.8,Indore Industrial Site 0398,Thermal Power Plant,0.051190798628536746,High Intensity Fire,70,Medium
22.50009,88.47287,382.23,92,2026-05-26,327,74.24,3,True,384.73333333333335,94.0,237.32,Kolkata Industrial Site 0291,Power Plant,0.052662687313753336,Persistent Industrial Source,90,High
23.03924,69.74467,338.02,83,2026-03-28,640,19.64,3,True,335.57,85.33333333333333,45.42,Rajkot Industrial Site 0834,Refinery,104.92495498301616,Persistent Non-Industrial Thermal Source,35,Low
13.26302,80.5633,371.9,96,2026-04-22,1702,36.47,1,False,371.9,96.0,36.47,Chennai Industrial Site 1012,Steel Plant,10.03149036117831,High Intensity Fire,50,Medium
21.17892,71.96109,326.25,87,2026-07-01,90,12.77,1,False,326.25,87.0,12.77,Surat Industrial Site 0016,Textile Industry,58.46810603372419,Other Thermal Anomaly,15,Low
21.32538,71.7685,335.56,87,2026-03-29,2284,13.64,1,False,335.56,87.0,13.64,Surat Industrial Site 0544,Refinery,79.0479246496296,Other Thermal Anomaly,15,Low
10.71876,77.00122,405.55,96,2026-02-28,662,56.1,2,False,405.62,93.5,147.64000000000001,Coimbatore Industrial Site 0120,Industrial Estate,0.09415929476332374,High Intensity Fire,70,Medium
19.41379,73.05583,397.38,96,2026-06-11,685,75.31,1,False,397.38,96.0,75.31,Thane Industrial Site 0333,Cement Plant,0.049337443237237454,High Intensity Fire,70,Medium
16.92866,82.35721,333.42,89,2026-04-25,161,11.6,1,False,333.42,89.0,11.6,Visakhapatnam Industrial Site 1126,Textile Industry,103.7621404531421,Other Thermal Anomaly,15,Low
23.31169,87.04792,333.76,65,2026-01-28,805,4.13,1,False,333.76,65.0,4.13,Durgapur Industrial Site 0656,Textile Industry,6.309290264426883,Other Thermal Anomaly,0,Low
22.83921,86.09667,371.88,87,2026-07-03,2007,26.47,1,False,371.88,87.0,26.47,Jamshedpur Industrial Site 0932,Steel Plant,1.4533661887418283,High Intensity Fire,50,Medium
30.94326,75.81303,389.71,96,2026-01-09,1936,59.38,1,False,389.71,96.0,59.38,Ludhiana Industrial Site 0939,Manufacturing Unit,2.795832062005036,High Intensity Fire,50,Medium
29.62912,76.75142,327.44,68,2026-08-05,403,17.61,1,False,327.44,68.0,17.61,Panipat Industrial Site 0383,Cement Plant,6.720596150056225,Other Thermal Anomaly,0,Low
22.5805,85.306,323.46,91,2026-07-06,1887,7.23,2,False,329.275,88.5,11.39,Ranchi Industrial Site 0019,Manufacturing Unit,59.034371382335955,Other Thermal Anomaly,25,Low
10.22748,76.57806,328.51,59,2026-02-23,45,0.52,1,False,328.51,59.0,0.52,Kochi Industrial Site 1033,Cement Plant,18.264287465963836,Other Thermal Anomaly,0,Low
19.32567,72.5824,383.49,83,2026-05-23,2292,54.61,1,False,383.49,83.0,54.61,Mumbai Industrial Site 0770,Industrial Estate,13.176526069106098,High Intensity Fire,40,Low
22.23199,73.5109,393.51,92,2026-09-13,1884,25.43,2,False,394.21500000000003,95.0,142.52,Vadodara Industrial Site 0305,Chemical Plant,0.023500947946787094,High Intensity Fire,70,Medium
23.266,77.31992,395.37,91,2026-02-16,1815,29.63,2,False,389.67,93.0,119.05,Bhopal Industrial Site 0157,Paper Mill,0.04738772114938057,High Intensity Fire,70,Medium
27.84795,73.23216,387.99,100,2026-01-22,730,92.03,3,True,381.7633333333333,95.66666666666667,212.64,Bikaner Industrial Site 0173,Cement Plant,0.017732044507509252,Persistent Industrial Source,90,High
20.30557,73.44244,345.89,57,2026-05-21,1918,13.82,1,False,345.89,57.0,13.82,Nashik Industrial Site 0811,Power Plant,19.163508526842083,Other Thermal Anomaly,0,Low
17.60494,78.54589,385.08,91,2026-08-26,74,118.08,3,True,391.5366666666667,95.33333333333333,281.09,Hyderabad Industrial Site 0006,Textile Industry,0.022941171230566357,Persistent Industrial Source,90,High
9.64984,76.67385,401.95,95,2026-08-24,1880,65.33,2,False,401.58,97.5,118.28,Kochi Industrial Site 0265,Chemical Plant,0.05033460215225422,High Intensity Fire,70,Medium
22.30061,70.77233,360.82,92,2026-08-08,1728,69.73,1,False,360.82,92.0,69.73,Rajkot Industrial Site 0210,Industrial Estate,3.1272350665063366,High Intensity Fire,40,Low
23.05713,77.24118,406.26,100,2026-07-21,2208,95.6,3,True,395.0,96.33333333333333,261.65,Bhopal Industrial Site 0205,Chemical Plant,0.018069677902119316,Persistent Industrial Source,90,High
28.28104,76.85492,406.4,99,2026-09-13,322,33.1,3,True,399.1666666666667,98.0,105.61000000000001,Gurugram Industrial Site 0231,Power Plant,0.049238676472251025,Persistent Industrial Source,90,High
20.16608,73.69401,402.36,93,2026-08-15,1877,112.17,1,False,402.36,93.0,112.17,Nashik Industrial Site 0283,Cement Plant,0.049959231027711604,High Intensity Fire,70,Medium
29.51819,77.02304,370.85,86,2026-07-19,140,38.21,1,False,370.85,86.0,38.21,Panipat Industrial Site 1151,Power Plant,3.560636750429248,High Intensity Fire,40,Low
29.45481,76.93405,387.2,95,2026-02-08,1529,98.45,3,True,383.3666666666666,95.66666666666667,278.5,Panipat Industrial Site 0095,Chemical Plant,0.05442581203856414,Persistent Industrial Source,90,High
25.42023,86.57944,365.71,82,2026-02-09,1677,72.25,1,False,365.71,82.0,72.25,Munger Industrial Site 0036,Textile Industry,7.130008126930835,High Intensity Fire,30,Low
21.35573,78.95226,357.56,96,2026-01-17,1718,52.54,1,False,357.56,96.0,52.54,Nagpur Industrial Site 0399,Manufacturing Unit,14.205660456123073,High Intensity Fire,40,Low
28.50224,77.15394,343.01,49,2026-07-04,2278,6.68,1,False,343.01,49.0,6.68,Delhi Industrial Site 0433,Cement Plant,1.2228329610946436,Other Thermal Anomaly,10,Low
18.02939,72.19533,327.88,93,2026-08-15,1809,5.78,1,False,327.88,93.0,5.78,Mumbai Industrial Site 0722,Steel Plant,100.58169604816254,Other Thermal Anomaly,25,Low
26.74394,75.59708,400.93,98,2026-04-14,178,37.94,1,False,400.93,98.0,37.94,Jaipur Industrial Site 0153,Cement Plant,0.06724251751756832,High Intensity Fire,70,Medium
20.07784,73.73656,370.51,95,2026-09-14,1362,42.32,1,False,370.51,95.0,42.32,Nashik Industrial Site 0283,Cement Plant,10.806002836301351,High Intensity Fire,50,Medium
26.95778,80.83288,401.73,97,2026-09-15,1367,108.99,2,False,395.09000000000003,97.0,206.31,Lucknow Industrial Site 0154,Refinery,0.07796912442252245,High Intensity Fire,70,Medium
22.61522,75.8288,399.45,94,2026-02-13,2146,75.32,1,False,399.45,94.0,75.32,Indore Industrial Site 0062,Steel Plant,0.016594016557946074,High Intensity Fire,70,Medium
19.23935,73.01093,343.59,95,2026-02-21,2387,12.53,1,False,343.59,95.0,12.53,Thane Industrial Site 1005,Chemical Plant,5.230229889136832,Other Thermal Anomaly,25,Low
26.75084,75.62723,405.78,100,2026-04-05,946,57.2,2,False,404.75,95.5,169.62,Jaipur Industrial Site 0057,Paper Mill,0.06759709449866723,High Intensity Fire,70,Medium
18.42391,73.69897,403.88,91,2026-03-12,1621,64.22,4,True,398.5325,93.5,323.91,Pune Industrial Site 0008,Thermal Power Plant,0.07946056573295632,Persistent Industrial Source,90,High
20.51425,85.57818,386.52,99,2026-07-18,1996,71.5,5,True,385.956,96.2,451.33,Bhubaneswar Industrial Site 0213,Cement Plant,0.04714151660475556,Persistent Industrial Source,100,High
22.04454,80.19017,326.94,83,2026-02-16,2,10.58,1,False,326.94,83.0,10.58,Nagpur Industrial Site 1071,Power Plant,119.94052514160038,Other Thermal Anomaly,15,Low
11.27498,76.63431,321.26,47,2026-05-18,1533,0.52,1,False,321.26,47.0,0.52,Coimbatore Industrial Site 0264,Refinery,17.214423388693138,Other Thermal Anomaly,0,Low
12.19344,78.51079,330.78,93,2026-08-29,276,24.16,1,False,330.78,93.0,24.16,Bengaluru Industrial Site 0341,Power Plant,112.84771743128852,Other Thermal Anomaly,25,Low
20.51399,85.57794,394.98,94,2026-06-28,2,86.77,5,True,385.956,96.2,451.33,Bhubaneswar Industrial Site 0213,Cement Plant,0.04349717757617069,Persistent Industrial Source,100,High
28.85559,77.37457,332.44,49,2026-01-31,643,6.42,1,False,332.44,49.0,6.42,Delhi Industrial Site 0481,Power Plant,5.425410598130587,Other Thermal Anomaly,0,Low
27.4451,77.9688,377.52,100,2026-03-03,2111,52.13,1,False,377.52,100.0,52.13,Agra Industrial Site 0186,Textile Industry,0.04843867690678744,High Intensity Fire,70,Medium
22.57242,72.84531,302.26,54,2026-09-19,581,13.85,1,False,302.26,54.0,13.85,Vadodara Industrial Site 1169,Manufacturing Unit,23.442064272345586,Other Thermal Anomaly,0,Low
19.80899,71.75677,344.35,80,2026-06-27,1736,3.76,1,False,344.35,80.0,3.76,Mumbai Industrial Site 0050,Industrial Estate,97.9731155614805,Other Thermal Anomaly,15,Low
25.16778,85.97103,400.96,93,2026-07-01,287,103.58,1,False,400.96,93.0,103.58,Begusarai Industrial Site 0227,Paper Mill,0.05565979455951061,High Intensity Fire,70,Medium
19.11093,72.71367,382.29,82,2026-08-05,107,51.36,1,False,382.29,82.0,51.36,Mumbai Industrial Site 0914,Refinery,5.272545557275822,High Intensity Fire,40,Low
26.31393,91.7599,391.99,95,2026-05-06,932,54.52,1,False,391.99,95.0,54.52,Guwahati Industrial Site 0266,Textile Industry,0.01286482070378295,High Intensity Fire,70,Medium
10.73925,76.91617,344.98,44,2026-03-04,197,16.9,1,False,344.98,44.0,16.9,Coimbatore Industrial Site 0120,Industrial Estate,9.479066493261014,Other Thermal Anomaly,0,Low
27.96025,76.89841,332.97,94,2026-08-17,864,20.75,1,False,332.97,94.0,20.75,Delhi Industrial Site 0241,Power Plant,33.46270148632955,Other Thermal Anomaly,25,Low
23.88191,86.97582,382.97,97,2026-07-17,238,51.03,2,False,389.03,96.0,97.99000000000001,Asansol Industrial Site 0033,Cement Plant,0.05883542665517001,High Intensity Fire,70,Medium
23.64682,87.1355,335.93,64,2026-06-14,177,15.63,1,False,335.93,64.0,15.63,Durgapur Industrial Site 0176,Textile Industry,1.2947968429273902,Other Thermal Anomaly,10,Low
22.63172,86.22925,325.48,87,2026-09-01,290,23.99,2,False,331.63,87.0,32.269999999999996,Jamshedpur Industrial Site 0788,Thermal Power Plant,9.139458367632987,Other Thermal Anomaly,15,Low
10.05613,76.30676,407.95,98,2026-02-10,1681,51.0,2,False,391.83,97.0,113.39,Kochi Industrial Site 0313,Cement Plant,0.06778684683088582,High Intensity Fire,70,Medium
17.75144,83.1851,376.15,99,2026-08-31,1766,60.11,1,False,376.15,99.0,60.11,Visakhapatnam Industrial Site 0214,Refinery,4.238218703258767,High Intensity Fire,50,Medium
20.16698,72.97379,404.55,100,2026-04-14,2008,34.16,1,False,404.55,100.0,34.16,Vapi Industrial Site 0336,Textile Industry,0.04423367166454625,High Intensity Fire,70,Medium
19.24893,72.47897,377.04,91,2026-08-13,971,53.48,2,False,377.995,94.0,89.24,Mumbai Industrial Site 0050,Industrial Estate,0.04000919142431071,High Intensity Fire,70,Medium
21.00701,72.76708,399.84,95,2026-08-09,2065,99.9,3,True,387.02,97.0,240.41000000000003,Surat Industrial Site 0160,Industrial Estate,0.050270848620133424,Persistent Industrial Source,90,High
22.96368,70.11005,338.97,89,2026-06-23,1855,23.83,1,False,334.425,88.0,27.0,Rajkot Industrial Site 0834,Refinery,71.69108574221582,Other Thermal Anomaly,15,Low
17.37878,78.70905,377.05,96,2026-01-26,2016,81.46,2,False,391.295,97.5,124.21,Hyderabad Industrial Site 0150,Industrial Estate,0.021549237943336803,High Intensity Fire,70,Medium
16.38505,80.61905,381.8,98,2026-09-16,2282,69.63,1,False,381.8,98.0,69.63,Vijayawada Industrial Site 0119,Manufacturing Unit,0.050188439721882715,High Intensity Fire,70,Medium
23.59485,86.73924,374.82,95,2026-06-20,2083,61.53,2,False,388.28,93.0,99.42,Asansol Industrial Site 0369,Manufacturing Unit,0.058045398112329435,High Intensity Fire,70,Medium
30.26889,77.94547,320.18,93,2026-04-20,54,14.73,1,False,320.18,93.0,14.73,Panipat Industrial Site 0239,Manufacturing Unit,95.23625402530828,Other Thermal Anomaly,25,Low
18.39814,72.18936,331.51,80,2026-05-03,1178,9.02,2,False,332.645,85.5,24.619999999999997,Mumbai Industrial Site 0722,Steel Plant,69.50613360252143,Other Thermal Anomaly,15,Low
23.42801,86.13614,384.68,95,2026-01-23,591,25.43,5,True,383.502,94.4,264.99,Bokaro Industrial Site 0133,Cement Plant,0.012190517616246645,Persistent Industrial Source,100,High
31.65308,75.06825,330.98,80,2026-03-12,1250,17.93,2,False,337.70000000000005,83.0,37.84,Amritsar Industrial Site 1084,Refinery,11.830035491093108,Other Thermal Anomaly,15,Low
28.49986,77.30691,387.68,93,2026-01-20,1648,46.61,1,False,387.68,93.0,46.61,Delhi Industrial Site 0337,Paper Mill,0.05526125326582219,High Intensity Fire,70,Medium
26.02387,91.74923,403.31,99,2026-01-01,492,118.98,3,True,406.0933333333333,95.0,244.76,Guwahati Industrial Site 0362,Steel Plant,0.035878629598745236,Persistent Industrial Source,90,High
25.36201,86.29016,361.81,85,2026-02-13,760,44.68,1,False,361.81,85.0,44.68,Munger Industrial Site 1092,Steel Plant,2.3872665173900054,High Intensity Fire,30,Low
26.86798,80.751,402.89,99,2026-04-15,543,110.82,2,False,396.875,96.0,171.89999999999998,Lucknow Industrial Site 0298,Thermal Power Plant,0.03999495852272658,High Intensity Fire,70,Medium
30.2859,76.47607,327.97,84,2026-08-21,2233,10.0,1,False,327.97,84.0,10.0,Ludhiana Industrial Site 1083,Cement Plant,56.552592019350904,Other Thermal Anomaly,15,Low
23.04024,77.57409,405.19,91,2026-07-08,1505,118.93,3,True,395.48,94.0,251.29000000000002,Bhopal Industrial Site 0301,Power Plant,0.028994160454777543,Persistent Industrial Source,90,High
26.29923,80.64296,400.71,92,2026-07-09,2228,70.12,4,True,395.615,94.75,335.59,Kanpur Industrial Site 0347,Paper Mill,0.04160557739542978,Persistent Industrial Source,90,High
26.08903,91.64695,369.1,99,2026-06-15,2193,18.1,1,False,369.1,99.0,18.1,Guwahati Industrial Site 0458,Thermal Power Plant,3.2536871430389622,High Intensity Fire,40,Low
23.12802,72.27999,375.76,94,2026-08-12,1365,90.03,3,True,384.35999999999996,94.66666666666667,242.57,Ahmedabad Industrial Site 0391,Power Plant,0.04725866152704103,Persistent Industrial Source,90,High
17.4762,73.02266,329.82,80,2026-07-08,311,3.2,1,False,329.82,80.0,3.2,Pune Industrial Site 0488,Thermal Power Plant,108.67003810265903,Other Thermal Anomaly,15,Low
20.00604,73.65194,405.4,96,2026-08-13,1559,52.18,2,False,389.225,94.0,88.82,Nashik Industrial Site 0235,Chemical Plant,0.062469614125935796,High Intensity Fire,70,Medium
27.18801,78.08379,385.45,92,2026-01-07,1239,116.58,1,False,385.45,92.0,116.58,Agra Industrial Site 0282,Steel Plant,0.032658976882214336,High Intensity Fire,70,Medium
12.87822,77.55696,373.97,97,2026-07-16,1893,64.59,3,True,381.42,95.33333333333333,171.46,Bengaluru Industrial Site 0005,Chemical Plant,0.0508758594735175,Persistent Industrial Source,90,High
21.28693,78.83702,390.96,95,2026-02-13,925,73.3,2,False,399.815,94.5,128.66,Nagpur Industrial Site 0399,Manufacturing Unit,0.044670633427834665,High Intensity Fire,70,Medium
26.44859,79.05954,327.67,93,2026-06-03,1299,18.3,1,False,327.67,93.0,18.3,Agra Industrial Site 1002,Steel Plant,73.81017709702506,Other Thermal Anomaly,25,Low
19.75625,75.69388,395.93,98,2026-07-01,324,114.63,4,True,401.86,95.75,327.57,Aurangabad Industrial Site 0236,Textile Industry,0.030810480643854183,Persistent Industrial Source,90,High
21.27976,81.80924,394.29,100,2026-04-20,316,110.26,1,False,394.29,100.0,110.26,Raipur Industrial Site 0271,Power Plant,0.03156265882739628,High Intensity Fire,70,Medium
22.04454,80.19057,332.6,91,2026-08-06,1644,5.89,1,False,332.6,91.0,5.89,Nagpur Industrial Site 1071,Power Plant,119.97489010014505,Other Thermal Anomaly,25,Low
22.67975,72.79807,314.65,39,2026-06-08,2256,3.64,1,False,314.65,39.0,3.64,Ahmedabad Industrial Site 0103,Cement Plant,19.53421328873522,Other Thermal Anomaly,0,Low
25.24549,92.74798,324.67,95,2026-03-15,796,15.06,1,False,324.67,95.0,15.06,Guwahati Industrial Site 0890,Industrial Estate,89.98384326630988,Other Thermal Anomaly,25,Low
16.39176,80.58987,391.44,97,2026-07-01,1378,58.5,2,False,391.945,96.5,123.55,Vijayawada Industrial Site 0071,Power Plant,0.04903167246531014,High Intensity Fire,70,Medium
28.45018,76.76101,382.63,91,2026-08-18,1254,69.74,4,True,395.24,95.75,294.57,Gurugram Industrial Site 0135,Chemical Plant,0.04795698656317846,Persistent Industrial Source,90,High
30.74918,75.82683,378.84,99,2026-03-13,1223,38.89,2,False,376.065,98.0,116.93,Ludhiana Industrial Site 0123,Cement Plant,0.03206801331533118,High Intensity Fire,70,Medium
17.24606,81.34332,325.61,85,2026-02-26,478,5.84,1,False,325.61,85.0,5.84,Vijayawada Industrial Site 0599,Manufacturing Unit,75.22608497223379,Other Thermal Anomaly,15,Low
23.42788,86.13606,373.73,94,2026-03-03,919,118.97,5,True,383.502,94.4,264.99,Bokaro Industrial Site 0133,Cement Plant,0.021225351464716668,Persistent Industrial Source,100,High
20.21119,75.40664,331.59,70,2026-07-16,2359,4.13,1,False,331.59,70.0,4.13,Aurangabad Industrial Site 0908,Thermal Power Plant,18.945697110116665,Other Thermal Anomaly,0,Low
